system:time_start,Uttaranchal
"Jan 1, 1990",0
"Jan 2, 1990",0
"Jan 3, 1990",0
"Jan 4, 1990",0
"Jan 5, 1990",0
"Jan 6, 1990",0.007
"Jan 7, 1990",0.001
"Jan 8, 1990",0
"Jan 9, 1990",0
"Jan 10, 1990",0
"Jan 11, 1990",0
"Jan 12, 1990",0
"Jan 13, 1990",0
"Jan 14, 1990",0
"Jan 15, 1990",0
"Jan 16, 1990",0.001
"Jan 17, 1990",0.001
"Jan 18, 1990",0
"Jan 19, 1990",0
"Jan 20, 1990",0
"Jan 21, 1990",0
"Jan 22, 1990",0
"Jan 23, 1990",0
"Jan 24, 1990",0
"Jan 25, 1990",0
"Jan 26, 1990",0.002
"Jan 27, 1990",0.008
"Jan 28, 1990",0.014
"Jan 29, 1990",0.001
"Jan 30, 1990",0
"Jan 31, 1990",0.003
"Feb 1, 1990",0
"Feb 2, 1990",0
"Feb 3, 1990",0.002
"Feb 4, 1990",0.001
"Feb 5, 1990",0
"Feb 6, 1990",0.001
"Feb 7, 1990",0.011
"Feb 8, 1990",0.009
"Feb 9, 1990",0.001
"Feb 10, 1990",0.004
"Feb 11, 1990",0
"Feb 12, 1990",0.007
"Feb 13, 1990",0.019
"Feb 14, 1990",0.005
"Feb 15, 1990",0.001
"Feb 16, 1990",0
"Feb 17, 1990",0.003
"Feb 18, 1990",0.01
"Feb 19, 1990",0.003
"Feb 20, 1990",0.003
"Feb 21, 1990",0.001
"Feb 22, 1990",0.001
"Feb 23, 1990",0.003
"Feb 24, 1990",0.006
"Feb 25, 1990",0.009
"Feb 26, 1990",0.006
"Feb 27, 1990",0.037
"Feb 28, 1990",0.045
"Mar 1, 1990",0.003
"Mar 2, 1990",0
"Mar 3, 1990",0.001
"Mar 4, 1990",0
"Mar 5, 1990",0.001
"Mar 6, 1990",0
"Mar 7, 1990",0
"Mar 8, 1990",0.001
"Mar 9, 1990",0.002
"Mar 10, 1990",0.006
"Mar 11, 1990",0.007
"Mar 12, 1990",0.001
"Mar 13, 1990",0.001
"Mar 14, 1990",0.002
"Mar 15, 1990",0.001
"Mar 16, 1990",0.001
"Mar 17, 1990",0.005
"Mar 18, 1990",0.004
"Mar 19, 1990",0.002
"Mar 20, 1990",0.011
"Mar 21, 1990",0.032
"Mar 22, 1990",0.035
"Mar 23, 1990",0.012
"Mar 24, 1990",0.004
"Mar 25, 1990",0
"Mar 26, 1990",0.001
"Mar 27, 1990",0.009
"Mar 28, 1990",0.008
"Mar 29, 1990",0.003
"Mar 30, 1990",0.006
"Mar 31, 1990",0.003
"Apr 1, 1990",0.002
"Apr 2, 1990",0.001
"Apr 3, 1990",0.003
"Apr 4, 1990",0
"Apr 5, 1990",0.002
"Apr 6, 1990",0.013
"Apr 7, 1990",0.003
"Apr 8, 1990",0.001
"Apr 9, 1990",0.001
"Apr 10, 1990",0
"Apr 11, 1990",0
"Apr 12, 1990",0.004
"Apr 13, 1990",0.007
"Apr 14, 1990",0
"Apr 15, 1990",0
"Apr 16, 1990",0.001
"Apr 17, 1990",0
"Apr 18, 1990",0.001
"Apr 19, 1990",0
"Apr 20, 1990",0
"Apr 21, 1990",0
"Apr 22, 1990",0
"Apr 23, 1990",0
"Apr 24, 1990",0
"Apr 25, 1990",0
"Apr 26, 1990",0.004
"Apr 27, 1990",0.002
"Apr 28, 1990",0.004
"Apr 29, 1990",0.001
"Apr 30, 1990",0.002
"May 1, 1990",0.003
"May 2, 1990",0.004
"May 3, 1990",0.005
"May 4, 1990",0.007
"May 5, 1990",0.005
"May 6, 1990",0.003
"May 7, 1990",0.002
"May 8, 1990",0.001
"May 9, 1990",0.002
"May 10, 1990",0.006
"May 11, 1990",0.008
"May 12, 1990",0.009
"May 13, 1990",0.002
"May 14, 1990",0.001
"May 15, 1990",0.004
"May 16, 1990",0.004
"May 17, 1990",0.011
"May 18, 1990",0.007
"May 19, 1990",0.006
"May 20, 1990",0.003
"May 21, 1990",0.003
"May 22, 1990",0.001
"May 23, 1990",0.001
"May 24, 1990",0.001
"May 25, 1990",0.002
"May 26, 1990",0.003
"May 27, 1990",0
"May 28, 1990",0
"May 29, 1990",0.006
"May 30, 1990",0.003
"May 31, 1990",0
"Jun 1, 1990",0
"Jun 2, 1990",0
"Jun 3, 1990",0.001
"Jun 4, 1990",0.003
"Jun 5, 1990",0.001
"Jun 6, 1990",0.002
"Jun 7, 1990",0.001
"Jun 8, 1990",0.001
"Jun 9, 1990",0.001
"Jun 10, 1990",0.002
"Jun 11, 1990",0.002
"Jun 12, 1990",0.003
"Jun 13, 1990",0.002
"Jun 14, 1990",0.001
"Jun 15, 1990",0.003
"Jun 16, 1990",0.004
"Jun 17, 1990",0.012
"Jun 18, 1990",0.004
"Jun 19, 1990",0.012
"Jun 20, 1990",0.012
"Jun 21, 1990",0.011
"Jun 22, 1990",0.013
"Jun 23, 1990",0.015
"Jun 24, 1990",0.021
"Jun 25, 1990",0.007
"Jun 26, 1990",0.012
"Jun 27, 1990",0.017
"Jun 28, 1990",0.008
"Jun 29, 1990",0.01
"Jun 30, 1990",0.017
"Jul 1, 1990",0.021
"Jul 2, 1990",0.008
"Jul 3, 1990",0.01
"Jul 4, 1990",0.011
"Jul 5, 1990",0.01
"Jul 6, 1990",0.015
"Jul 7, 1990",0.025
"Jul 8, 1990",0.061
"Jul 9, 1990",0.067
"Jul 10, 1990",0.018
"Jul 11, 1990",0.006
"Jul 12, 1990",0.004
"Jul 13, 1990",0.004
"Jul 14, 1990",0.033
"Jul 15, 1990",0.033
"Jul 16, 1990",0.009
"Jul 17, 1990",0.014
"Jul 18, 1990",0.012
"Jul 19, 1990",0.013
"Jul 20, 1990",0.007
"Jul 21, 1990",0.01
"Jul 22, 1990",0.006
"Jul 23, 1990",0.009
"Jul 24, 1990",0.008
"Jul 25, 1990",0.011
"Jul 26, 1990",0.015
"Jul 27, 1990",0.038
"Jul 28, 1990",0.021
"Jul 29, 1990",0.007
"Jul 30, 1990",0.01
"Jul 31, 1990",0.012
"Aug 1, 1990",0.047
"Aug 2, 1990",0.013
"Aug 3, 1990",0.01
"Aug 4, 1990",0.01
"Aug 5, 1990",0.01
"Aug 6, 1990",0.009
"Aug 7, 1990",0.015
"Aug 8, 1990",0.01
"Aug 9, 1990",0.01
"Aug 10, 1990",0.011
"Aug 11, 1990",0.019
"Aug 12, 1990",0.027
"Aug 13, 1990",0.028
"Aug 14, 1990",0.017
"Aug 15, 1990",0.006
"Aug 16, 1990",0.006
"Aug 17, 1990",0.009
"Aug 18, 1990",0.01
"Aug 19, 1990",0.009
"Aug 20, 1990",0.008
"Aug 21, 1990",0.009
"Aug 22, 1990",0.01
"Aug 23, 1990",0.009
"Aug 24, 1990",0.006
"Aug 25, 1990",0.004
"Aug 26, 1990",0.005
"Aug 27, 1990",0.008
"Aug 28, 1990",0.01
"Aug 29, 1990",0.009
"Aug 30, 1990",0.004
"Aug 31, 1990",0.003
"Sep 1, 1990",0.004
"Sep 2, 1990",0.005
"Sep 3, 1990",0.012
"Sep 4, 1990",0.032
"Sep 5, 1990",0.006
"Sep 6, 1990",0.007
"Sep 7, 1990",0.013
"Sep 8, 1990",0.007
"Sep 9, 1990",0.006
"Sep 10, 1990",0.007
"Sep 11, 1990",0.004
"Sep 12, 1990",0.004
"Sep 13, 1990",0.007
"Sep 14, 1990",0.006
"Sep 15, 1990",0.005
"Sep 16, 1990",0.005
"Sep 17, 1990",0.007
"Sep 18, 1990",0.01
