system:time_start,Uttaranchal
"May 26, 2006",0.244
"May 27, 2006",0.184
"May 28, 2006",0.104
"May 29, 2006",0.06
"May 30, 2006",0.377
"May 31, 2006",0.354
"Jun 1, 2006",0.395
"Jun 2, 2006",0.031
"Jun 3, 2006",0.02
"Jun 4, 2006",0.09
"Jun 5, 2006",0.383
"Jun 6, 2006",0.296
"Jun 7, 2006",0.481
"Jun 8, 2006",0.457
"Jun 9, 2006",0.416
"Jun 10, 2006",0.444
"Jun 11, 2006",0.402
"Jun 12, 2006",0.437
"Jun 13, 2006",0.242
"Jun 14, 2006",0.359
"Jun 15, 2006",0.338
"Jun 16, 2006",0.294
"Jun 17, 2006",0.201
"Jun 18, 2006",0.475
"Jun 19, 2006",0.235
"Jun 20, 2006",0.33
"Jun 21, 2006",
"Jun 22, 2006",0.381
"Jun 23, 2006",0.318
"Jun 24, 2006",0.18
"Jun 25, 2006",0.221
"Jun 26, 2006",0.242
"Jun 27, 2006",0.044
"Jun 28, 2006",0.058
"Jun 29, 2006",0.13
"Jun 30, 2006",0.097
"Jul 1, 2006",0.298
"Jul 2, 2006",0.297
"Jul 3, 2006",0.471
"Jul 4, 2006",0.23
"Jul 5, 2006",0.11
"Jul 6, 2006",0.187
"Jul 7, 2006",0.2
"Jul 8, 2006",0.05
"Jul 9, 2006",-0.006
"Jul 10, 2006",0.108
"Jul 11, 2006",0.071
"Jul 12, 2006",0.03
"Jul 13, 2006",0.065
"Jul 14, 2006",0.152
"Jul 15, 2006",0.115
"Jul 16, 2006",0.138
"Jul 17, 2006",0.181
"Jul 18, 2006",0.107
"Jul 19, 2006",0.105
"Jul 20, 2006",0.057
"Jul 21, 2006",0.316
"Jul 22, 2006",0.097
"Jul 23, 2006",0.04
"Jul 24, 2006",0.041
"Jul 25, 2006",0.082
"Jul 26, 2006",0.032
"Jul 27, 2006",0.022
"Jul 28, 2006",0.155
"Jul 29, 2006",0.082
"Jul 30, 2006",0.452
"Jul 31, 2006",0.09
"Aug 1, 2006",0.382
"Aug 2, 2006",0.124
"Aug 3, 2006",0.047
"Aug 4, 2006",0.129
"Aug 5, 2006",0.07
"Aug 6, 2006",0.222
"Aug 7, 2006",0.145
"Aug 8, 2006",0.254
"Aug 9, 2006",0.184
"Aug 10, 2006",0.385
"Aug 11, 2006",0.46
"Aug 12, 2006",0.522
"Aug 13, 2006",0.451
"Aug 14, 2006",0.083
"Aug 15, 2006",0.163
"Aug 16, 2006",0.385
"Aug 17, 2006",0.326
"Aug 18, 2006",0.31
"Aug 19, 2006",0.101
"Aug 20, 2006",0.119
"Aug 21, 2006",0.264
"Aug 22, 2006",0.251
"Aug 23, 2006",
"Aug 24, 2006",0.099
"Aug 25, 2006",0.043
"Aug 26, 2006",0.054
"Aug 27, 2006",0.2
"Aug 28, 2006",0.273
"Aug 29, 2006",0.427
"Aug 30, 2006",0.041
"Aug 31, 2006",0.206
"Sep 1, 2006",0.112
"Sep 2, 2006",0.016
"Sep 3, 2006",0.228
"Sep 4, 2006",0.635
"Sep 5, 2006",0.372
"Sep 6, 2006",0.32
"Sep 7, 2006",0.357
"Sep 8, 2006",0.082
"Sep 9, 2006",0.171
"Sep 10, 2006",0.144
"Sep 11, 2006",0.241
"Sep 12, 2006",0.303
"Sep 13, 2006",0.412
"Sep 14, 2006",0.444
"Sep 15, 2006",0.368
"Sep 16, 2006",0.498
"Sep 17, 2006",0.385
"Sep 18, 2006",0.383
"Sep 19, 2006",0.461
"Sep 20, 2006",0.341
"Sep 21, 2006",0.319
"Sep 22, 2006",0.343
"Sep 23, 2006",0.436
"Sep 24, 2006",0.387
"Sep 25, 2006",0.486
"Sep 26, 2006",0.482
"Sep 27, 2006",0.501
"Sep 28, 2006",0.581
"Sep 29, 2006",0.584
"Sep 30, 2006",0.506
"Oct 1, 2006",0.514
"Oct 2, 2006",0.558
"Oct 3, 2006",0.51
"Oct 4, 2006",0.531
"Oct 5, 2006",0.537
"Oct 6, 2006",0.492
"Oct 7, 2006",0.509
"Oct 8, 2006",0.409
"Oct 9, 2006",0.443
"Oct 10, 2006",0.375
"Oct 11, 2006",0.491
"Oct 12, 2006",0.35
"Oct 13, 2006",0.437
"Oct 14, 2006",0.456
"Oct 15, 2006",0.532
"Oct 16, 2006",0.518
"Oct 17, 2006",0.5
"Oct 18, 2006",0.44
"Oct 19, 2006",0.036
"Oct 20, 2006",0.146
"Oct 21, 2006",0.328
"Oct 22, 2006",0.135
"Oct 23, 2006",0.482
"Oct 24, 2006",0.512
"Oct 25, 2006",0.482
"Oct 26, 2006",0.485
"Oct 27, 2006",0.474
"Oct 28, 2006",0.442
"Oct 29, 2006",0.487
"Oct 30, 2006",0.489
"Oct 31, 2006",0.474
"Nov 1, 2006",0.495
"Nov 2, 2006",0.464
"Nov 3, 2006",0.464
"Nov 4, 2006",0.457
"Nov 5, 2006",0.489
"Nov 6, 2006",0.429
"Nov 7, 2006",0.425
"Nov 8, 2006",0.427
"Nov 9, 2006",0.476
"Nov 10, 2006",0.466
"Nov 11, 2006",0.364
"Nov 12, 2006",0.362
"Nov 13, 2006",0.274
"Nov 14, 2006",0.366
"Nov 15, 2006",0.434
"Nov 16, 2006",0.442
"Nov 17, 2006",0.473
"Nov 18, 2006",0.278
"Nov 19, 2006",0.46
"Nov 20, 2006",0.478
"Nov 21, 2006",0.465
"Nov 22, 2006",0.129
"Nov 23, 2006",0.445
"Nov 24, 2006",0.457
"Nov 25, 2006",0.434
"Nov 26, 2006",0.459
"Nov 27, 2006",0.075
"Nov 28, 2006",0.446
"Nov 29, 2006",0.458
"Nov 30, 2006",0.454
"Dec 1, 2006",0.467
"Dec 2, 2006",0.452
"Dec 3, 2006",0.295
"Dec 4, 2006",0.022
"Dec 5, 2006",0.013
"Dec 6, 2006",0.365
"Dec 7, 2006",0.327
"Dec 8, 2006",0.357
"Dec 9, 2006",0.419
"Dec 10, 2006",0.13
"Dec 11, 2006",0.206
"Dec 12, 2006",0.412
"Dec 13, 2006",0.365
"Dec 14, 2006",0.422
"Dec 15, 2006",0.376
"Dec 16, 2006",0.426
"Dec 17, 2006",0.43
"Dec 18, 2006",0.412
"Dec 19, 2006",0.421
"Dec 20, 2006",0.127
"Dec 21, 2006",0.409
"Dec 22, 2006",0.436
"Dec 23, 2006",0.422
"Dec 24, 2006",0.442
"Dec 25, 2006",0.396
"Dec 26, 2006",0.138
"Dec 27, 2006",0.397
"Dec 28, 2006",0.368
"Dec 29, 2006",0.362
"Dec 30, 2006",0.368
"Dec 31, 2006",0.402
"Jan 1, 2007",0.42
"Jan 2, 2007",0.37
"Jan 3, 2007",0.378
"Jan 4, 2007",0.426
"Jan 5, 2007",0.423
"Jan 6, 2007",0.419
"Jan 7, 2007",0.41
"Jan 8, 2007",0.383
"Jan 9, 2007",0.068
"Jan 10, 2007",0.406
"Jan 11, 2007",0.287
"Jan 12, 2007",0.399
"Jan 13, 2007",0.411
"Jan 14, 2007",0.252
"Jan 15, 2007",0.405
"Jan 16, 2007",0.361
"Jan 17, 2007",0.406
"Jan 18, 2007",0.162
"Jan 19, 2007",0.393
"Jan 20, 2007",0.357
"Jan 21, 2007",0.401
"Jan 22, 2007",0.406
"Jan 23, 2007",0.353
"Jan 24, 2007",0.397
"Jan 25, 2007",0.397
"Jan 26, 2007",0.394
"Jan 27, 2007",0.404
"Jan 28, 2007",0.341
"Jan 29, 2007",0.289
"Jan 30, 2007",0.067
"Jan 31, 2007",0.407
"Feb 1, 2007",0.378
"Feb 2, 2007",0.39
"Feb 3, 2007",0.262
"Feb 4, 2007",0.312
"Feb 5, 2007",0.328
"Feb 6, 2007",0.019
"Feb 7, 2007",0.177
"Feb 8, 2007",0.29
"Feb 9, 2007",0.103
"Feb 10, 2007",-0.004
"Feb 11, 2007",0.018
"Feb 12, 2007",0.151
"Feb 13, 2007",0.01
"Feb 14, 2007",0.184
"Feb 15, 2007",0.164
"Feb 16, 2007",0.231
"Feb 17, 2007",0.349
"Feb 18, 2007",0.357
"Feb 19, 2007",0.384
"Feb 20, 2007",0.381
"Feb 21, 2007",0.361
"Feb 22, 2007",0.382
"Feb 23, 2007",0.369
"Feb 24, 2007",0.229
"Feb 25, 2007",0.157
"Feb 26, 2007",0.333
"Feb 27, 2007",0.124
"Feb 28, 2007",-0.002
"Mar 1, 2007",0.004
"Mar 2, 2007",0.301
"Mar 3, 2007",0.238
"Mar 4, 2007",0.365
"Mar 5, 2007",0.394
"Mar 6, 2007",0.373
"Mar 7, 2007",0.397
"Mar 8, 2007",0.383
"Mar 9, 2007",0.127
"Mar 10, 2007",0.036
"Mar 11, 2007",0.282
"Mar 12, 2007",-0.004
"Mar 13, 2007",0.135
"Mar 14, 2007",0.207
"Mar 15, 2007",0.374
"Mar 16, 2007",0.301
"Mar 17, 2007",0.37
"Mar 18, 2007",0.357
"Mar 19, 2007",0.158
"Mar 20, 2007",0.313
"Mar 21, 2007",0.341
"Mar 22, 2007",0.343
"Mar 23, 2007",0.348
"Mar 24, 2007",0.36
"Mar 25, 2007",0.379
"Mar 26, 2007",0.383
"Mar 27, 2007",0.366
"Mar 28, 2007",0.379
"Mar 29, 2007",0.354
"Mar 30, 2007",0.341
"Mar 31, 2007",0.364
"Apr 1, 2007",0.362
"Apr 2, 2007",0.333
"Apr 3, 2007",0.38
"Apr 4, 2007",0.275
"Apr 5, 2007",0.359
"Apr 6, 2007",0.348
"Apr 7, 2007",0.058
"Apr 8, 2007",0.306
"Apr 9, 2007",0.38
"Apr 10, 2007",0.387
"Apr 11, 2007",0.363
"Apr 12, 2007",0.365
"Apr 13, 2007",0.266
"Apr 14, 2007",0.313
"Apr 15, 2007",0.198
"Apr 16, 2007",0.056
"Apr 17, 2007",0.343
"Apr 18, 2007",-0.009
"Apr 19, 2007",0.344
"Apr 20, 2007",0.37
"Apr 21, 2007",0.366
"Apr 22, 2007",0.408
"Apr 23, 2007",0.409
"Apr 24, 2007",0.393
"Apr 25, 2007",0.352
"Apr 26, 2007",0.406
"Apr 27, 2007",0.357
"Apr 28, 2007",0.391
"Apr 29, 2007",0.357
"Apr 30, 2007",0.268
"May 1, 2007",0.243
"May 2, 2007",0.134
"May 3, 2007",0.26
"May 4, 2007",0.278
"May 5, 2007",0.358
"May 6, 2007",0.368
"May 7, 2007",0.396
"May 8, 2007",0.273
"May 9, 2007",0.129
"May 10, 2007",0.401
"May 11, 2007",0.348
"May 12, 2007",0.311
"May 13, 2007",0.334
"May 14, 2007",0.372
"May 15, 2007",0.243
"May 16, 2007",0.242
"May 17, 2007",0.357
"May 18, 2007",0.154
"May 19, 2007",0.345
"May 20, 2007",0.319
"May 21, 2007",0.304
"May 22, 2007",0.301
"May 23, 2007",0.342
"May 24, 2007",0.405
"May 25, 2007",0.301
"May 26, 2007",0.118
"May 27, 2007",0.323
"May 28, 2007",0.411
"May 29, 2007",0.342
"May 30, 2007",0.397
"May 31, 2007",0.414
"Jun 1, 2007",0.411
"Jun 2, 2007",0.427
"Jun 3, 2007",0.402
"Jun 4, 2007",0.351
"Jun 5, 2007",0.435
"Jun 6, 2007",0.411
"Jun 7, 2007",0.38
"Jun 8, 2007",0.384
"Jun 9, 2007",0.321
"Jun 10, 2007",0.352
"Jun 11, 2007",0.088
"Jun 12, 2007",-0
"Jun 13, 2007",0.052
"Jun 14, 2007",-0.004
"Jun 15, 2007",0.015
"Jun 16, 2007",0.043
"Jun 17, 2007",0.059
"Jun 18, 2007",0.052
"Jun 19, 2007",0.251
"Jun 20, 2007",0.202
"Jun 21, 2007",0.072
"Jun 22, 2007",0.371
"Jun 23, 2007",0.414
"Jun 24, 2007",0.336
"Jun 25, 2007",0.113
"Jun 26, 2007",0.259
"Jun 27, 2007",0.195
"Jun 28, 2007",0.086
"Jun 29, 2007",0.165
"Jun 30, 2007",0.196
"Jul 1, 2007",0.105
"Jul 2, 2007",0.042
"Jul 3, 2007",0.125
"Jul 4, 2007",0.202
"Jul 5, 2007",0.261
"Jul 6, 2007",0.273
"Jul 7, 2007",0.277
"Jul 8, 2007",0.242
"Jul 9, 2007",0.249
"Jul 10, 2007",0.343
"Jul 11, 2007",0.27
"Jul 12, 2007",0.16
"Jul 13, 2007",0.084
"Jul 14, 2007",0.04
"Jul 15, 2007",0.298
"Jul 16, 2007",0.26
"Jul 17, 2007",0.423
"Jul 18, 2007",0.297
"Jul 19, 2007",0.431
"Jul 20, 2007",0.217
"Jul 21, 2007",0.027
"Jul 22, 2007",0.032
"Jul 23, 2007",-0.002
"Jul 24, 2007",0.074
"Jul 25, 2007",0.038
"Jul 26, 2007",0.061
"Jul 27, 2007",0.023
"Jul 28, 2007",0.099
"Jul 29, 2007",0.137
"Jul 30, 2007",0.12
"Jul 31, 2007",0.097
"Aug 1, 2007",0.046
"Aug 2, 2007",0.016
"Aug 3, 2007",0.004
"Aug 4, 2007",0.067
"Aug 5, 2007",0.347
"Aug 6, 2007",0.493
"Aug 7, 2007",0.456
"Aug 8, 2007",0.128
"Aug 9, 2007",0.144
"Aug 10, 2007",0.175
"Aug 11, 2007",0.069
"Aug 12, 2007",-0.001
"Aug 13, 2007",0.02
"Aug 14, 2007",0.067
"Aug 15, 2007",0.167
"Aug 16, 2007",0.378
"Aug 17, 2007",0.378
"Aug 18, 2007",0.286
"Aug 19, 2007",0.068
"Aug 20, 2007",0.078
"Aug 21, 2007",0.095
"Aug 22, 2007",0.282
"Aug 23, 2007",0.208
"Aug 24, 2007",0.069
"Aug 25, 2007",0.139
"Aug 26, 2007",0.106
"Aug 27, 2007",0.121
"Aug 28, 2007",0
"Aug 29, 2007",0.029
"Aug 30, 2007",0.206
"Aug 31, 2007",0.118
"Sep 1, 2007",0.284
"Sep 2, 2007",0.145
"Sep 3, 2007",0.264
"Sep 4, 2007",0.092
"Sep 5, 2007",0.224
"Sep 6, 2007",0.055
"Sep 7, 2007",0.301
"Sep 8, 2007",0.502
"Sep 9, 2007",0.485
"Sep 10, 2007",0.343
"Sep 11, 2007",0.351
"Sep 12, 2007",0.506
"Sep 13, 2007",0.409
"Sep 14, 2007",0.42
"Sep 15, 2007",0.549
"Sep 16, 2007",0.521
"Sep 17, 2007",0.492
"Sep 18, 2007",0.397
"Sep 19, 2007",0.124
"Sep 20, 2007",0.335
"Sep 21, 2007",0.366
"Sep 22, 2007",0.535
"Sep 23, 2007",0.536
"Sep 24, 2007",0.321
"Sep 25, 2007",0.069
"Sep 26, 2007",-0.002
"Sep 27, 2007",0.06
"Sep 28, 2007",0.335
"Sep 29, 2007",0.363
"Sep 30, 2007",0.553
"Oct 1, 2007",0.567
"Oct 2, 2007",0.521
"Oct 3, 2007",0.562
"Oct 4, 2007",0.528
"Oct 5, 2007",0.339
"Oct 6, 2007",0.455
"Oct 7, 2007",0.549
"Oct 8, 2007",0.458
"Oct 9, 2007",0.558
"Oct 10, 2007",0.57
"Oct 11, 2007",0.452
"Oct 12, 2007",0.544
"Oct 13, 2007",0.538
"Oct 14, 2007",0.517
"Oct 15, 2007",0.284
"Oct 16, 2007",0.17
"Oct 17, 2007",0.371
"Oct 18, 2007",0.482
"Oct 19, 2007",0.523
"Oct 20, 2007",0.524
"Oct 21, 2007",0.495
"Oct 22, 2007",0.423
"Oct 23, 2007",0.508
"Oct 24, 2007",0.499
"Oct 25, 2007",0.501
"Oct 26, 2007",0.368
"Oct 27, 2007",0.503
"Oct 28, 2007",0.51
"Oct 29, 2007",0.429
"Oct 30, 2007",0.489
"Oct 31, 2007",0.492
"Nov 1, 2007",0.498
"Nov 2, 2007",0.412
"Nov 3, 2007",0.412
"Nov 4, 2007",0.447
"Nov 5, 2007",0.459
"Nov 6, 2007",0.454
"Nov 7, 2007",0.309
"Nov 8, 2007",0.234
"Nov 9, 2007",0.399
"Nov 10, 2007",0.454
"Nov 11, 2007",0.455
"Nov 12, 2007",0.474
"Nov 13, 2007",0.462
"Nov 14, 2007",0.407
"Nov 15, 2007",0.481
"Nov 16, 2007",0.483
"Nov 17, 2007",0.483
"Nov 18, 2007",0.481
"Nov 19, 2007",0.471
"Nov 20, 2007",0.483
"Nov 21, 2007",0.471
"Nov 22, 2007",0.473
"Nov 23, 2007",0.464
"Nov 24, 2007",0.469
"Nov 25, 2007",0.468
"Nov 26, 2007",0.463
"Nov 27, 2007",0.451
"Nov 28, 2007",0.457
"Nov 29, 2007",0.214
"Nov 30, 2007",0.233
"Dec 1, 2007",0.353
"Dec 2, 2007",0.167
"Dec 3, 2007",0.42
"Dec 4, 2007",0.427
"Dec 5, 2007",0.451
"Dec 6, 2007",0.453
"Dec 7, 2007",0.029
"Dec 8, 2007",0.437
"Dec 9, 2007",0.035
"Dec 10, 2007",0.028
"Dec 11, 2007",0.012
"Dec 12, 2007",0.22
"Dec 13, 2007",0.18
"Dec 14, 2007",0.367
"Dec 15, 2007",0.399
"Dec 16, 2007",0.425
"Dec 17, 2007",0.38
"Dec 18, 2007",0.2
"Dec 19, 2007",0.375
"Dec 20, 2007",0.431
"Dec 21, 2007",0.436
"Dec 22, 2007",0.44
"Dec 23, 2007",0.345
"Dec 24, 2007",0.436
"Dec 25, 2007",0.449
"Dec 26, 2007",0.416
"Dec 27, 2007",0.453
"Dec 28, 2007",0.44
"Dec 29, 2007",0.435
"Dec 30, 2007",0.435
"Dec 31, 2007",0.432
"Jan 1, 2008",0.213
"Jan 2, 2008",0.427
"Jan 3, 2008",0.436
"Jan 4, 2008",0.189
"Jan 5, 2008",0.127
"Jan 6, 2008",0.002
"Jan 7, 2008",0.415
"Jan 8, 2008",0.044
"Jan 9, 2008",0.06
"Jan 10, 2008",0.198
"Jan 11, 2008",0.305
"Jan 12, 2008",0.176
"Jan 13, 2008",0.384
"Jan 14, 2008",0.342
"Jan 15, 2008",0.07
"Jan 16, 2008",0.199
"Jan 17, 2008",0.014
"Jan 18, 2008",0.103
"Jan 19, 2008",0.17
"Jan 20, 2008",0.367
"Jan 21, 2008",0.346
"Jan 22, 2008",0.211
"Jan 23, 2008",0.308
"Jan 24, 2008",0.395
"Jan 25, 2008",0.185
"Jan 26, 2008",0.21
"Jan 27, 2008",0.384
"Jan 28, 2008",0.048
"Jan 29, 2008",0.25
"Jan 30, 2008",0.238
"Jan 31, 2008",0.346
"Feb 1, 2008",0.39
"Feb 2, 2008",0.211
"Feb 3, 2008",0.015
"Feb 4, 2008",0.299
"Feb 5, 2008",0.318
"Feb 6, 2008",0.228
"Feb 7, 2008",0.223
"Feb 8, 2008",0.094
"Feb 9, 2008",0.326
"Feb 10, 2008",0.38
"Feb 11, 2008",0.364
"Feb 12, 2008",0.396
"Feb 13, 2008",0.403
"Feb 14, 2008",0.394
"Feb 15, 2008",0.377
"Feb 16, 2008",0.391
"Feb 17, 2008",0.244
"Feb 18, 2008",0.174
"Feb 19, 2008",0.332
"Feb 20, 2008",0.379
"Feb 21, 2008",0.372
"Feb 22, 2008",0.172
"Feb 23, 2008",0.213
"Feb 24, 2008",0.325
"Feb 25, 2008",0.33
"Feb 26, 2008",0.377
"Feb 27, 2008",0.335
"Feb 28, 2008",0.376
"Feb 29, 2008",0.328
"Mar 1, 2008",0.371
"Mar 2, 2008",0.283
"Mar 3, 2008",0.366
"Mar 4, 2008",0.366
"Mar 5, 2008",0.332
"Mar 6, 2008",0.35
"Mar 7, 2008",0.301
"Mar 8, 2008",0.377
"Mar 9, 2008",0.341
"Mar 10, 2008",0.223
"Mar 11, 2008",0.275
"Mar 12, 2008",0.252
"Mar 13, 2008",0.017
"Mar 14, 2008",0.246
"Mar 15, 2008",0.367
"Mar 16, 2008",0.356
"Mar 17, 2008",0.374
"Mar 18, 2008",0.349
"Mar 19, 2008",0.099
"Mar 20, 2008",0.353
"Mar 21, 2008",0.337
"Mar 22, 2008",0.341
"Mar 23, 2008",0.317
"Mar 24, 2008",0.36
"Mar 25, 2008",0.361
"Mar 26, 2008",0.356
"Mar 27, 2008",0.337
"Mar 28, 2008",0.206
"Mar 29, 2008",0.265
"Mar 30, 2008",0.306
"Mar 31, 2008",0.21
"Apr 1, 2008",0.123
"Apr 2, 2008",0.337
"Apr 3, 2008",0.023
"Apr 4, 2008",0.019
"Apr 5, 2008",0.016
"Apr 6, 2008",0.175
"Apr 7, 2008",0.349
"Apr 8, 2008",0.326
"Apr 9, 2008",0.345
"Apr 10, 2008",0.346
"Apr 11, 2008",0.286
"Apr 12, 2008",0.178
"Apr 13, 2008",0.336
"Apr 14, 2008",0.344
"Apr 15, 2008",0.136
"Apr 16, 2008",0.187
"Apr 17, 2008",0.278
"Apr 18, 2008",0.355
"Apr 19, 2008",0.364
"Apr 20, 2008",0.367
"Apr 21, 2008",0.356
"Apr 22, 2008",0.352
"Apr 23, 2008",0.352
"Apr 24, 2008",0.353
"Apr 25, 2008",0.345
"Apr 26, 2008",0.326
"Apr 27, 2008",0.315
"Apr 28, 2008",0.338
"Apr 29, 2008",0.372
"Apr 30, 2008",0.335
"May 1, 2008",0.317
"May 2, 2008",0.348
"May 3, 2008",0.358
"May 4, 2008",0.335
"May 5, 2008",0.028
"May 6, 2008",0.315
"May 7, 2008",0.211
"May 8, 2008",0.244
"May 9, 2008",0.207
"May 10, 2008",0.218
"May 11, 2008",0.307
"May 12, 2008",0.255
"May 13, 2008",0.248
"May 14, 2008",0.256
"May 15, 2008",0.343
"May 16, 2008",0.277
"May 17, 2008",0.341
"May 18, 2008",0.294
"May 19, 2008",0.019
"May 20, 2008",0.066
"May 21, 2008",0.077
"May 22, 2008",0.052
"May 23, 2008",0.177
"May 24, 2008",0.189
"May 25, 2008",0.269
"May 26, 2008",0.222
"May 27, 2008",0.363
"May 28, 2008",0.375
"May 29, 2008",0.392
"May 30, 2008",0.356
"May 31, 2008",0.385
"Jun 1, 2008",0.142
"Jun 2, 2008",0.203
"Jun 3, 2008",0.175
"Jun 4, 2008",0.218
"Jun 5, 2008",0.077
"Jun 6, 2008",0.137
"Jun 7, 2008",0.067
"Jun 8, 2008",0.225
"Jun 9, 2008",0.004
"Jun 10, 2008",0.311
"Jun 11, 2008",0.201
"Jun 12, 2008",0.174
"Jun 13, 2008",0.094
"Jun 14, 2008",0.13
"Jun 15, 2008",-0.001
"Jun 16, 2008",0.016
"Jun 17, 2008",0.059
"Jun 18, 2008",0.057
"Jun 19, 2008",0.021
"Jun 20, 2008",0.216
"Jun 21, 2008",0.191
"Jun 22, 2008",0.184
"Jun 23, 2008",0.234
"Jun 24, 2008",0.113
"Jun 25, 2008",0.207
"Jun 26, 2008",0.211
"Jun 27, 2008",-0.002
"Jun 28, 2008",0.058
"Jun 29, 2008",0.163
"Jun 30, 2008",0.034
"Jul 1, 2008",0.158
"Jul 2, 2008",0.231
"Jul 3, 2008",0.091
"Jul 4, 2008",0.013
"Jul 5, 2008",0.108
"Jul 6, 2008",0.057
"Jul 7, 2008",0.148
"Jul 8, 2008",0.24
"Jul 9, 2008",0.053
"Jul 10, 2008",0.232
"Jul 11, 2008",0.169
"Jul 12, 2008",0.293
"Jul 13, 2008",0.033
"Jul 14, 2008",0.093
"Jul 15, 2008",0.18
"Jul 16, 2008",0.136
"Jul 17, 2008",0.008
"Jul 18, 2008",0.029
"Jul 19, 2008",0.056
"Jul 20, 2008",0.006
"Jul 21, 2008",0.038
"Jul 22, 2008",0.149
"Jul 23, 2008",0.121
"Jul 24, 2008",0.086
"Jul 25, 2008",0.075
"Jul 26, 2008",0.073
"Jul 27, 2008",0.026
"Jul 28, 2008",0.146
"Jul 29, 2008",0.207
"Jul 30, 2008",0.134
"Jul 31, 2008",0.007
