system:time_start,Uttaranchal
"Jan 1, 1981",273.83
"Jan 2, 1981",274.172
"Jan 3, 1981",273.739
"Jan 4, 1981",273.635
"Jan 5, 1981",272.25
"Jan 6, 1981",270.149
"Jan 7, 1981",269.254
"Jan 8, 1981",269.219
"Jan 9, 1981",269.115
"Jan 10, 1981",269.542
"Jan 11, 1981",269.403
"Jan 12, 1981",270.357
"Jan 13, 1981",271.535
"Jan 14, 1981",273.066
"Jan 15, 1981",273.516
"Jan 16, 1981",274.372
"Jan 17, 1981",274.972
"Jan 18, 1981",274.642
"Jan 19, 1981",273.003
"Jan 20, 1981",275.386
"Jan 21, 1981",274.732
"Jan 22, 1981",273.961
"Jan 23, 1981",272.974
"Jan 24, 1981",271.056
"Jan 25, 1981",270.383
"Jan 26, 1981",271.374
"Jan 27, 1981",272.945
"Jan 28, 1981",274.466
"Jan 29, 1981",274.823
"Jan 30, 1981",272.095
"Jan 31, 1981",271.684
"Feb 1, 1981",270.444
"Feb 2, 1981",272.667
"Feb 3, 1981",274.136
"Feb 4, 1981",274.426
"Feb 5, 1981",274.756
"Feb 6, 1981",273.229
"Feb 7, 1981",271.203
"Feb 8, 1981",272.113
"Feb 9, 1981",270.576
"Feb 10, 1981",272.529
"Feb 11, 1981",274.964
"Feb 12, 1981",276.225
"Feb 13, 1981",277.202
"Feb 14, 1981",276.237
"Feb 15, 1981",276.479
"Feb 16, 1981",276.679
"Feb 17, 1981",276.27
"Feb 18, 1981",276.212
"Feb 19, 1981",276.648
"Feb 20, 1981",276.678
"Feb 21, 1981",276.692
"Feb 22, 1981",278.525
"Feb 23, 1981",278.972
"Feb 24, 1981",278.804
"Feb 25, 1981",277.859
"Feb 26, 1981",278.083
"Feb 27, 1981",276.782
"Feb 28, 1981",275.359
"Mar 1, 1981",275.787
"Mar 2, 1981",275.283
"Mar 3, 1981",277.561
"Mar 4, 1981",278.899
"Mar 5, 1981",279.237
"Mar 6, 1981",278.288
"Mar 7, 1981",277.708
"Mar 8, 1981",276.89
"Mar 9, 1981",277.397
"Mar 10, 1981",276.203
"Mar 11, 1981",276.974
"Mar 12, 1981",275.904
"Mar 13, 1981",276.557
"Mar 14, 1981",278.464
"Mar 15, 1981",277.045
"Mar 16, 1981",276.796
"Mar 17, 1981",278.51
"Mar 18, 1981",281.108
"Mar 19, 1981",279.737
"Mar 20, 1981",279.864
"Mar 21, 1981",277.643
"Mar 22, 1981",277.17
"Mar 23, 1981",277.527
"Mar 24, 1981",278.597
"Mar 25, 1981",278.175
"Mar 26, 1981",278.557
"Mar 27, 1981",279.885
"Mar 28, 1981",280.807
"Mar 29, 1981",281.698
"Mar 30, 1981",279.487
"Mar 31, 1981",279.626
"Apr 1, 1981",280.425
"Apr 2, 1981",281.068
"Apr 3, 1981",281.519
"Apr 4, 1981",279.854
"Apr 5, 1981",279.281
"Apr 6, 1981",280.147
