system:time_start,Uttaranchal
"Jan 1, 2005",276.748
"Jan 2, 2005",275.233
"Jan 3, 2005",271.773
"Jan 4, 2005",274.183
"Jan 5, 2005",275.2
"Jan 6, 2005",273.303
"Jan 7, 2005",273.374
"Jan 8, 2005",273.608
"Jan 9, 2005",272.677
"Jan 10, 2005",271.841
"Jan 11, 2005",272.134
"Jan 12, 2005",274.087
"Jan 13, 2005",274.969
"Jan 14, 2005",275.014
"Jan 15, 2005",275.206
"Jan 16, 2005",275.244
"Jan 17, 2005",272.668
"Jan 18, 2005",270.867
"Jan 19, 2005",270.257
"Jan 20, 2005",271.894
"Jan 21, 2005",273.332
"Jan 22, 2005",272.108
"Jan 23, 2005",271.54
"Jan 24, 2005",273.323
"Jan 25, 2005",273.068
"Jan 26, 2005",271.31
"Jan 27, 2005",272.573
"Jan 28, 2005",272.579
"Jan 29, 2005",271.754
"Jan 30, 2005",272.589
"Jan 31, 2005",272.353
"Feb 1, 2005",271.351
"Feb 2, 2005",272.645
"Feb 3, 2005",273.679
"Feb 4, 2005",273.271
"Feb 5, 2005",273.526
"Feb 6, 2005",274.45
"Feb 7, 2005",274.155
"Feb 8, 2005",275.559
"Feb 9, 2005",276.451
"Feb 10, 2005",276.715
"Feb 11, 2005",277.788
"Feb 12, 2005",277.494
"Feb 13, 2005",275.982
"Feb 14, 2005",276.173
"Feb 15, 2005",274.824
"Feb 16, 2005",274.799
"Feb 17, 2005",275.14
"Feb 18, 2005",275.365
"Feb 19, 2005",276.558
"Feb 20, 2005",274.707
"Feb 21, 2005",274.696
"Feb 22, 2005",272.235
"Feb 23, 2005",276.364
"Feb 24, 2005",277.574
"Feb 25, 2005",276.687
"Feb 26, 2005",277.656
"Feb 27, 2005",278.301
"Feb 28, 2005",278.978
"Mar 1, 2005",279.07
"Mar 2, 2005",279.994
"Mar 3, 2005",280.567
"Mar 4, 2005",279.086
"Mar 5, 2005",279.76
"Mar 6, 2005",279.207
"Mar 7, 2005",279.275
"Mar 8, 2005",280.052
"Mar 9, 2005",278.656
"Mar 10, 2005",278.617
"Mar 11, 2005",277.758
"Mar 12, 2005",280.06
"Mar 13, 2005",281.859
