system:time_start,Uttaranchal
"Jan 1, 1990",270.288
"Jan 2, 1990",269.979
"Jan 3, 1990",270.682
"Jan 4, 1990",271.792
"Jan 5, 1990",271.236
"Jan 6, 1990",273.807
"Jan 7, 1990",273.649
"Jan 8, 1990",273.652
"Jan 9, 1990",273.387
"Jan 10, 1990",273.523
"Jan 11, 1990",274.407
"Jan 12, 1990",275.476
"Jan 13, 1990",275.647
"Jan 14, 1990",274.595
"Jan 15, 1990",275.659
"Jan 16, 1990",276.827
"Jan 17, 1990",278.096
"Jan 18, 1990",278.223
"Jan 19, 1990",278.811
"Jan 20, 1990",280.249
"Jan 21, 1990",279.037
"Jan 22, 1990",278.351
"Jan 23, 1990",277.823
"Jan 24, 1990",278.268
"Jan 25, 1990",278.573
"Jan 26, 1990",279.037
"Jan 27, 1990",279.124
"Jan 28, 1990",276.058
"Jan 29, 1990",276.212
"Jan 30, 1990",277.249
"Jan 31, 1990",276.47
"Feb 1, 1990",274.56
"Feb 2, 1990",274.902
"Feb 3, 1990",277.153
"Feb 4, 1990",276.543
"Feb 5, 1990",276.125
"Feb 6, 1990",277.407
"Feb 7, 1990",277.716
"Feb 8, 1990",276.557
"Feb 9, 1990",276.656
"Feb 10, 1990",275.979
"Feb 11, 1990",276.683
"Feb 12, 1990",277.63
"Feb 13, 1990",275.783
"Feb 14, 1990",274.719
"Feb 15, 1990",273.418
"Feb 16, 1990",274.341
"Feb 17, 1990",275.272
"Feb 18, 1990",273.453
"Feb 19, 1990",272.578
"Feb 20, 1990",273.391
"Feb 21, 1990",274.179
"Feb 22, 1990",274.609
"Feb 23, 1990",274.689
"Feb 24, 1990",273.43
"Feb 25, 1990",274.416
"Feb 26, 1990",274.668
"Feb 27, 1990",274.83
"Feb 28, 1990",274.074
"Mar 1, 1990",273.435
"Mar 2, 1990",272.967
"Mar 3, 1990",272.816
"Mar 4, 1990",273.574
"Mar 5, 1990",273.277
"Mar 6, 1990",274.577
"Mar 7, 1990",276.334
"Mar 8, 1990",277.116
"Mar 9, 1990",276.748
"Mar 10, 1990",276.716
"Mar 11, 1990",275.541
"Mar 12, 1990",275.651
"Mar 13, 1990",278
"Mar 14, 1990",279.216
"Mar 15, 1990",279.945
"Mar 16, 1990",280.901
"Mar 17, 1990",280.261
"Mar 18, 1990",279.387
"Mar 19, 1990",280.892
"Mar 20, 1990",280.626
"Mar 21, 1990",280.233
"Mar 22, 1990",279.343
"Mar 23, 1990",277.162
"Mar 24, 1990",274.658
"Mar 25, 1990",274.893
"Mar 26, 1990",275.512
"Mar 27, 1990",274.117
"Mar 28, 1990",275.114
"Mar 29, 1990",276.689
"Mar 30, 1990",278.846
"Mar 31, 1990",277.398
"Apr 1, 1990",276.231
"Apr 2, 1990",277.483
"Apr 3, 1990",277.811
"Apr 4, 1990",278.962
"Apr 5, 1990",279.368
"Apr 6, 1990",280.398
"Apr 7, 1990",280.787
"Apr 8, 1990",280.768
"Apr 9, 1990",281.266
"Apr 10, 1990",282.523
"Apr 11, 1990",283.557
"Apr 12, 1990",283.852
"Apr 13, 1990",281.411
"Apr 14, 1990",281.667
"Apr 15, 1990",283.779
"Apr 16, 1990",283.657
"Apr 17, 1990",285.208
"Apr 18, 1990",285.418
"Apr 19, 1990",284.868
"Apr 20, 1990",284.205
"Apr 21, 1990",284.545
"Apr 22, 1990",284.731
"Apr 23, 1990",285.36
"Apr 24, 1990",286.61
"Apr 25, 1990",285.895
"Apr 26, 1990",286.672
"Apr 27, 1990",286.314
"Apr 28, 1990",283.772
"Apr 29, 1990",284.719
"Apr 30, 1990",284.76
"May 1, 1990",285.67
"May 2, 1990",284.337
"May 3, 1990",284.197
"May 4, 1990",284.01
"May 5, 1990",282.855
"May 6, 1990",283.698
"May 7, 1990",285.762
"May 8, 1990",287.02
"May 9, 1990",288.233
"May 10, 1990",287.671
"May 11, 1990",287.405
"May 12, 1990",285.922
"May 13, 1990",287.97
"May 14, 1990",289.977
"May 15, 1990",289.393
"May 16, 1990",289.171
"May 17, 1990",289.023
"May 18, 1990",287.31
"May 19, 1990",286.704
"May 20, 1990",286.954
"May 21, 1990",286.539
"May 22, 1990",287.176
"May 23, 1990",287.971
"May 24, 1990",288.723
"May 25, 1990",288.752
"May 26, 1990",287.998
"May 27, 1990",289.483
"May 28, 1990",290.753
"May 29, 1990",288.735
"May 30, 1990",287.316
"May 31, 1990",288.395
"Jun 1, 1990",289.696
"Jun 2, 1990",290.773
"Jun 3, 1990",291.407
"Jun 4, 1990",291.209
"Jun 5, 1990",290.044
"Jun 6, 1990",289.647
"Jun 7, 1990",289.537
"Jun 8, 1990",290.821
"Jun 9, 1990",290.724
"Jun 10, 1990",290.297
"Jun 11, 1990",289.353
"Jun 12, 1990",289.107
"Jun 13, 1990",289.396
"Jun 14, 1990",290.879
"Jun 15, 1990",291.112
"Jun 16, 1990",290.819
"Jun 17, 1990",290.799
"Jun 18, 1990",291.485
"Jun 19, 1990",289.844
"Jun 20, 1990",291.02
"Jun 21, 1990",291.216
"Jun 22, 1990",291.381
"Jun 23, 1990",292.889
"Jun 24, 1990",292.537
"Jun 25, 1990",292.799
"Jun 26, 1990",292.139
"Jun 27, 1990",290.676
"Jun 28, 1990",291.602
"Jun 29, 1990",292.607
"Jun 30, 1990",291.915
"Jul 1, 1990",290.571
"Jul 2, 1990",291.682
"Jul 3, 1990",291.897
"Jul 4, 1990",291.163
"Jul 5, 1990",290.699
"Jul 6, 1990",290.857
"Jul 7, 1990",292.001
"Jul 8, 1990",291.196
"Jul 9, 1990",291.075
"Jul 10, 1990",290.083
"Jul 11, 1990",290.543
"Jul 12, 1990",291.679
"Jul 13, 1990",292.305
"Jul 14, 1990",291.369
"Jul 15, 1990",290.918
"Jul 16, 1990",291.51
"Jul 17, 1990",291.437
"Jul 18, 1990",290.303
"Jul 19, 1990",289.71
"Jul 20, 1990",290.306
"Jul 21, 1990",290.176
"Jul 22, 1990",290.909
"Jul 23, 1990",291.094
"Jul 24, 1990",291.298
"Jul 25, 1990",292.025
"Jul 26, 1990",291.079
"Jul 27, 1990",290.01
"Jul 28, 1990",289.145
"Jul 29, 1990",290.705
"Jul 30, 1990",291.583
"Jul 31, 1990",292.3
"Aug 1, 1990",292.494
"Aug 2, 1990",290.722
"Aug 3, 1990",291.699
"Aug 4, 1990",290.998
"Aug 5, 1990",290.914
"Aug 6, 1990",291.325
"Aug 7, 1990",290.484
"Aug 8, 1990",291.041
"Aug 9, 1990",290.479
"Aug 10, 1990",290.757
"Aug 11, 1990",290.774
"Aug 12, 1990",290.742
"Aug 13, 1990",288.798
"Aug 14, 1990",289.161
"Aug 15, 1990",290.832
"Aug 16, 1990",290.978
"Aug 17, 1990",291.853
"Aug 18, 1990",291.474
"Aug 19, 1990",291.489
"Aug 20, 1990",291.455
"Aug 21, 1990",292.236
"Aug 22, 1990",290.211
"Aug 23, 1990",291.277
"Aug 24, 1990",291.403
"Aug 25, 1990",291.505
"Aug 26, 1990",291.436
"Aug 27, 1990",290.857
"Aug 28, 1990",290.263
"Aug 29, 1990",289.975
"Aug 30, 1990",290.848
"Aug 31, 1990",291.549
"Sep 1, 1990",291.476
"Sep 2, 1990",291.898
"Sep 3, 1990",291.232
"Sep 4, 1990",288.745
"Sep 5, 1990",289.448
"Sep 6, 1990",289.431
"Sep 7, 1990",289.367
"Sep 8, 1990",289.899
"Sep 9, 1990",290.118
"Sep 10, 1990",290.319
"Sep 11, 1990",290.074
"Sep 12, 1990",290.197
"Sep 13, 1990",290.088
"Sep 14, 1990",289.619
"Sep 15, 1990",289.343
"Sep 16, 1990",289.796
"Sep 17, 1990",289.693
"Sep 18, 1990",288.966
"Sep 19, 1990",288.797
"Sep 20, 1990",288.728
"Sep 21, 1990",288.768
"Sep 22, 1990",288.826
"Sep 23, 1990",288.819
"Sep 24, 1990",288.298
"Sep 25, 1990",287.381
"Sep 26, 1990",287.732
"Sep 27, 1990",287.404
"Sep 28, 1990",286.688
"Sep 29, 1990",286.764
"Sep 30, 1990",285.9
"Oct 1, 1990",285.94
"Oct 2, 1990",286.265
"Oct 3, 1990",286.597
"Oct 4, 1990",286.474
"Oct 5, 1990",287.132
"Oct 6, 1990",287.365
"Oct 7, 1990",286.447
"Oct 8, 1990",285.971
"Oct 9, 1990",285.14
"Oct 10, 1990",284.583
"Oct 11, 1990",284.245
"Oct 12, 1990",284.43
"Oct 13, 1990",283.245
"Oct 14, 1990",282.293
"Oct 15, 1990",281.467
"Oct 16, 1990",282.121
"Oct 17, 1990",283.133
"Oct 18, 1990",282.28
"Oct 19, 1990",281.373
"Oct 20, 1990",280.338
"Oct 21, 1990",280.21
"Oct 22, 1990",280.707
"Oct 23, 1990",280.623
"Oct 24, 1990",281.112
"Oct 25, 1990",280.376
"Oct 26, 1990",280.064
"Oct 27, 1990",280.755
"Oct 28, 1990",280.957
"Oct 29, 1990",280.763
"Oct 30, 1990",279.625
"Oct 31, 1990",279.203
"Nov 1, 1990",279.259
"Nov 2, 1990",280.472
"Nov 3, 1990",281.466
"Nov 4, 1990",282.012
"Nov 5, 1990",280.893
"Nov 6, 1990",280.96
"Nov 7, 1990",281.156
"Nov 8, 1990",282.537
"Nov 9, 1990",280.701
"Nov 10, 1990",281.203
"Nov 11, 1990",281.167
"Nov 12, 1990",281.023
"Nov 13, 1990",282.331
"Nov 14, 1990",282.214
"Nov 15, 1990",282.282
"Nov 16, 1990",280.828
"Nov 17, 1990",279.57
"Nov 18, 1990",279.975
"Nov 19, 1990",279.388
"Nov 20, 1990",279.517
"Nov 21, 1990",276.794
"Nov 22, 1990",275.974
"Nov 23, 1990",275.345
"Nov 24, 1990",274.401
"Nov 25, 1990",273.961
"Nov 26, 1990",275.254
"Nov 27, 1990",276.301
"Nov 28, 1990",276.469
"Nov 29, 1990",276.64
"Nov 30, 1990",275.813
"Dec 1, 1990",275.904
"Dec 2, 1990",275.709
"Dec 3, 1990",275.63
"Dec 4, 1990",276.264
"Dec 5, 1990",274.924
"Dec 6, 1990",275.025
"Dec 7, 1990",274.885
"Dec 8, 1990",275.582
"Dec 9, 1990",275.588
"Dec 10, 1990",274.074
"Dec 11, 1990",274.134
"Dec 12, 1990",274.78
"Dec 13, 1990",274.941
"Dec 14, 1990",275.341
"Dec 15, 1990",276.139
"Dec 16, 1990",276.038
"Dec 17, 1990",275.716
"Dec 18, 1990",273.32
"Dec 19, 1990",273.688
"Dec 20, 1990",274.504
"Dec 21, 1990",273.943
"Dec 22, 1990",274.34
"Dec 23, 1990",273.715
"Dec 24, 1990",275.284
"Dec 25, 1990",276.512
"Dec 26, 1990",276.678
"Dec 27, 1990",277.562
"Dec 28, 1990",277.269
"Dec 29, 1990",274.499
"Dec 30, 1990",272.797
"Dec 31, 1990",272.555
"Jan 1, 1991",268.655
"Jan 2, 1991",266.888
"Jan 3, 1991",268.214
"Jan 4, 1991",269.395
"Jan 5, 1991",269.707
"Jan 6, 1991",271.399
"Jan 7, 1991",272.716
"Jan 8, 1991",272.886
"Jan 9, 1991",271.907
"Jan 10, 1991",271.124
"Jan 11, 1991",271.549
"Jan 12, 1991",270.156
"Jan 13, 1991",269.861
"Jan 14, 1991",268.208
"Jan 15, 1991",270.013
"Jan 16, 1991",271.387
"Jan 17, 1991",270.535
"Jan 18, 1991",271.436
"Jan 19, 1991",271.311
"Jan 20, 1991",272.124
"Jan 21, 1991",271.155
"Jan 22, 1991",272.038
"Jan 23, 1991",272.453
"Jan 24, 1991",273.132
"Jan 25, 1991",275.761
"Jan 26, 1991",277.25
"Jan 27, 1991",278.036
"Jan 28, 1991",278.806
"Jan 29, 1991",276.124
"Jan 30, 1991",275.064
"Jan 31, 1991",274.433
"Feb 1, 1991",273.276
"Feb 2, 1991",273.798
"Feb 3, 1991",272.797
"Feb 4, 1991",273.817
"Feb 5, 1991",275.71
"Feb 6, 1991",275.658
"Feb 7, 1991",275.243
"Feb 8, 1991",275.817
"Feb 9, 1991",278.384
"Feb 10, 1991",277.926
"Feb 11, 1991",274.091
"Feb 12, 1991",273.925
"Feb 13, 1991",274.619
"Feb 14, 1991",274.092
"Feb 15, 1991",274.162
"Feb 16, 1991",274.934
"Feb 17, 1991",275.384
"Feb 18, 1991",273.642
"Feb 19, 1991",276.373
"Feb 20, 1991",277.047
"Feb 21, 1991",276.913
"Feb 22, 1991",277.505
"Feb 23, 1991",278.717
"Feb 24, 1991",279.016
"Feb 25, 1991",278.54
"Feb 26, 1991",276.092
"Feb 27, 1991",275.334
"Feb 28, 1991",274.975
"Mar 1, 1991",275.012
"Mar 2, 1991",277.25
"Mar 3, 1991",277.553
"Mar 4, 1991",277.196
"Mar 5, 1991",275.687
"Mar 6, 1991",275.752
"Mar 7, 1991",278.922
"Mar 8, 1991",278.419
"Mar 9, 1991",278.576
"Mar 10, 1991",278.959
"Mar 11, 1991",278.527
"Mar 12, 1991",279.141
"Mar 13, 1991",277.788
"Mar 14, 1991",277.373
"Mar 15, 1991",278.162
"Mar 16, 1991",280.008
"Mar 17, 1991",281.356
"Mar 18, 1991",281.981
"Mar 19, 1991",281.451
"Mar 20, 1991",279.688
"Mar 21, 1991",280.88
"Mar 22, 1991",279.314
"Mar 23, 1991",277.675
"Mar 24, 1991",276.897
"Mar 25, 1991",280.406
"Mar 26, 1991",280.382
"Mar 27, 1991",282.355
"Mar 28, 1991",283.172
"Mar 29, 1991",283.613
"Mar 30, 1991",283.996
"Mar 31, 1991",283.387
"Apr 1, 1991",284.1
"Apr 2, 1991",283.71
"Apr 3, 1991",282.093
"Apr 4, 1991",282.59
"Apr 5, 1991",282.894
"Apr 6, 1991",282.598
"Apr 7, 1991",281.826
"Apr 8, 1991",281.784
"Apr 9, 1991",279.378
"Apr 10, 1991",279.704
"Apr 11, 1991",280.646
"Apr 12, 1991",282.587
"Apr 13, 1991",281.978
"Apr 14, 1991",281.231
"Apr 15, 1991",280.415
"Apr 16, 1991",280.071
"Apr 17, 1991",281.39
"Apr 18, 1991",282.001
"Apr 19, 1991",281.924
"Apr 20, 1991",283.187
"Apr 21, 1991",284.538
"Apr 22, 1991",283.151
"Apr 23, 1991",283.186
"Apr 24, 1991",282.952
"Apr 25, 1991",283.558
"Apr 26, 1991",284.231
"Apr 27, 1991",284.96
"Apr 28, 1991",285.886
"Apr 29, 1991",286.374
"Apr 30, 1991",287.383
"May 1, 1991",287.084
"May 2, 1991",285.263
"May 3, 1991",284.598
"May 4, 1991",287.069
"May 5, 1991",286.737
"May 6, 1991",287.269
"May 7, 1991",286.53
"May 8, 1991",287.139
"May 9, 1991",286.937
"May 10, 1991",284.808
"May 11, 1991",285.071
"May 12, 1991",285.307
"May 13, 1991",287.503
"May 14, 1991",288.195
"May 15, 1991",288.26
"May 16, 1991",288.295
"May 17, 1991",287.534
"May 18, 1991",288.292
"May 19, 1991",288.659
"May 20, 1991",286.403
"May 21, 1991",287.211
"May 22, 1991",287.268
"May 23, 1991",287.814
"May 24, 1991",290.305
"May 25, 1991",289.207
"May 26, 1991",289.418
"May 27, 1991",289.454
"May 28, 1991",289.542
"May 29, 1991",288.969
"May 30, 1991",288.812
"May 31, 1991",286.554
"Jun 1, 1991",286.784
"Jun 2, 1991",288.343
"Jun 3, 1991",289.313
"Jun 4, 1991",289.163
"Jun 5, 1991",287.481
"Jun 6, 1991",289.418
"Jun 7, 1991",289.858
"Jun 8, 1991",289.312
"Jun 9, 1991",289.972
"Jun 10, 1991",287.701
"Jun 11, 1991",287.682
"Jun 12, 1991",288.736
"Jun 13, 1991",289.741
"Jun 14, 1991",289.59
"Jun 15, 1991",288.838
"Jun 16, 1991",289.668
"Jun 17, 1991",288.519
"Jun 18, 1991",287.552
"Jun 19, 1991",287.053
"Jun 20, 1991",288.906
"Jun 21, 1991",289.676
"Jun 22, 1991",290.376
"Jun 23, 1991",290.414
"Jun 24, 1991",290.819
"Jun 25, 1991",291.112
"Jun 26, 1991",291.718
"Jun 27, 1991",291.622
"Jun 28, 1991",291.369
"Jun 29, 1991",292.135
"Jun 30, 1991",291.836
"Jul 1, 1991",291.191
"Jul 2, 1991",291.772
"Jul 3, 1991",291.708
"Jul 4, 1991",291.277
"Jul 5, 1991",291.623
"Jul 6, 1991",291.043
"Jul 7, 1991",291.204
"Jul 8, 1991",290.67
"Jul 9, 1991",290.8
"Jul 10, 1991",289.514
"Jul 11, 1991",290.265
"Jul 12, 1991",290.313
"Jul 13, 1991",290.566
"Jul 14, 1991",290.913
"Jul 15, 1991",291.633
"Jul 16, 1991",291.062
"Jul 17, 1991",291.437
"Jul 18, 1991",291.769
"Jul 19, 1991",292.099
"Jul 20, 1991",291.324
"Jul 21, 1991",290.849
"Jul 22, 1991",291.009
"Jul 23, 1991",291.651
"Jul 24, 1991",291.779
"Jul 25, 1991",292.275
"Jul 26, 1991",291.57
"Jul 27, 1991",293.535
"Jul 28, 1991",292.888
"Jul 29, 1991",291.955
"Jul 30, 1991",291.823
"Jul 31, 1991",291.857
"Aug 1, 1991",291.623
"Aug 2, 1991",291.728
"Aug 3, 1991",290.932
"Aug 4, 1991",288.721
"Aug 5, 1991",290.037
"Aug 6, 1991",290.128
"Aug 7, 1991",291.465
"Aug 8, 1991",291.424
"Aug 9, 1991",290.517
"Aug 10, 1991",290.189
"Aug 11, 1991",290.696
"Aug 12, 1991",291.031
"Aug 13, 1991",291.708
"Aug 14, 1991",292.288
"Aug 15, 1991",291.383
"Aug 16, 1991",290.249
"Aug 17, 1991",289.788
"Aug 18, 1991",290.393
"Aug 19, 1991",290.085
"Aug 20, 1991",290.75
"Aug 21, 1991",290.874
"Aug 22, 1991",290.851
"Aug 23, 1991",290.152
"Aug 24, 1991",290.261
"Aug 25, 1991",289.709
"Aug 26, 1991",289.66
"Aug 27, 1991",290.402
"Aug 28, 1991",289.573
"Aug 29, 1991",289.78
"Aug 30, 1991",289.404
"Aug 31, 1991",289.905
"Sep 1, 1991",290.095
"Sep 2, 1991",290.461
"Sep 3, 1991",290.587
"Sep 4, 1991",290.383
"Sep 5, 1991",289.297
"Sep 6, 1991",289.514
"Sep 7, 1991",289.479
"Sep 8, 1991",289.607
"Sep 9, 1991",289.961
"Sep 10, 1991",289.845
"Sep 11, 1991",289.67
"Sep 12, 1991",289.773
"Sep 13, 1991",289.205
"Sep 14, 1991",288.643
"Sep 15, 1991",287.452
"Sep 16, 1991",287.875
"Sep 17, 1991",288.558
"Sep 18, 1991",288.297
"Sep 19, 1991",288.016
"Sep 20, 1991",287.874
"Sep 21, 1991",287.497
"Sep 22, 1991",287.174
"Sep 23, 1991",286.687
"Sep 24, 1991",286.644
"Sep 25, 1991",286.878
"Sep 26, 1991",286.931
"Sep 27, 1991",287.522
"Sep 28, 1991",286.633
"Sep 29, 1991",286.567
"Sep 30, 1991",285.216
"Oct 1, 1991",284.903
"Oct 2, 1991",284.975
"Oct 3, 1991",285.861
"Oct 4, 1991",285.706
"Oct 5, 1991",287.09
"Oct 6, 1991",286.118
"Oct 7, 1991",285.676
"Oct 8, 1991",285.233
"Oct 9, 1991",284.904
"Oct 10, 1991",284.199
"Oct 11, 1991",284.291
"Oct 12, 1991",284.132
