system:time_start,Uttaranchal
"Jan 1, 2011",270.323
"Jan 2, 2011",271.248
"Jan 3, 2011",272.149
"Jan 4, 2011",272.645
"Jan 5, 2011",271.161
"Jan 6, 2011",271.942
"Jan 7, 2011",272.464
"Jan 8, 2011",272.386
"Jan 9, 2011",270.307
"Jan 10, 2011",270.686
"Jan 11, 2011",271.868
"Jan 12, 2011",272.386
"Jan 13, 2011",273.155
"Jan 14, 2011",273.97
"Jan 15, 2011",272.471
"Jan 16, 2011",270.19
"Jan 17, 2011",273.15
"Jan 18, 2011",271.684
"Jan 19, 2011",272.555
"Jan 20, 2011",274.085
"Jan 21, 2011",273.977
"Jan 22, 2011",274.413
"Jan 23, 2011",272.962
"Jan 24, 2011",272.425
"Jan 25, 2011",272.917
"Jan 26, 2011",272.517
"Jan 27, 2011",273.302
"Jan 28, 2011",274.058
"Jan 29, 2011",274.993
"Jan 30, 2011",273.765
"Jan 31, 2011",274.133
"Feb 1, 2011",275.053
"Feb 2, 2011",276.227
"Feb 3, 2011",277.166
"Feb 4, 2011",279.216
"Feb 5, 2011",278.767
"Feb 6, 2011",278.762
"Feb 7, 2011",277.901
"Feb 8, 2011",275.087
"Feb 9, 2011",274.943
"Feb 10, 2011",275.691
"Feb 11, 2011",275.241
"Feb 12, 2011",278.224
"Feb 13, 2011",278.249
"Feb 14, 2011",276.447
"Feb 15, 2011",274.39
"Feb 16, 2011",274.519
"Feb 17, 2011",273.201
"Feb 18, 2011",273.998
"Feb 19, 2011",274.142
"Feb 20, 2011",273.948
"Feb 21, 2011",274.098
"Feb 22, 2011",275.825
"Feb 23, 2011",276.474
"Feb 24, 2011",276.499
"Feb 25, 2011",275.105
"Feb 26, 2011",273.462
"Feb 27, 2011",273.708
"Feb 28, 2011",275.97
"Mar 1, 2011",276.639
"Mar 2, 2011",277.828
"Mar 3, 2011",277.204
"Mar 4, 2011",276.704
"Mar 5, 2011",276.526
"Mar 6, 2011",276.994
"Mar 7, 2011",278.544
"Mar 8, 2011",277.848
"Mar 9, 2011",277.101
"Mar 10, 2011",276.53
"Mar 11, 2011",276.941
"Mar 12, 2011",278.085
"Mar 13, 2011",279.387
"Mar 14, 2011",280.837
"Mar 15, 2011",281.543
"Mar 16, 2011",282.816
"Mar 17, 2011",282.912
"Mar 18, 2011",283.001
"Mar 19, 2011",282.416
