system:time_start,Uttaranchal
"Jun 1, 1990",0.545
"Jun 16, 1990",0.462
"Jul 1, 1990",0.516
"Jul 16, 1990",0.506
"Aug 1, 1990",0.553
"Aug 16, 1990",0.618
"Sep 1, 1990",0.601
"Sep 16, 1990",0.623
"Oct 1, 1990",0.715
"Oct 16, 1990",0.657
"Nov 1, 1990",0.654
"Nov 16, 1990",0.591
"Dec 1, 1990",0.594
"Dec 16, 1990",0.558
"Jan 1, 1991",0.488
"Jan 16, 1991",0.505
"Feb 1, 1991",0.51
"Feb 16, 1991",0.501
"Mar 1, 1991",0.512
"Mar 16, 1991",0.489
"Apr 1, 1991",0.418
"Apr 16, 1991",0.492
"May 1, 1991",0.486
"May 16, 1991",0.463
"Jun 1, 1991",0.506
"Jun 16, 1991",0.585
"Jul 1, 1991",0.472
"Jul 16, 1991",0.48
"Aug 1, 1991",0.537
"Aug 16, 1991",0.502
"Sep 1, 1991",0.519
"Sep 16, 1991",0.658
"Oct 1, 1991",0.68
"Oct 16, 1991",0.588
"Nov 1, 1991",0.59
"Nov 16, 1991",0.558
"Dec 1, 1991",0.492
"Dec 16, 1991",0.431
"Jan 1, 1992",0.453
"Jan 16, 1992",0.451
"Feb 1, 1992",0.455
"Feb 16, 1992",0.489
"Mar 1, 1992",0.463
"Mar 16, 1992",0.42
"Apr 1, 1992",0.387
"Apr 16, 1992",0.373
"May 1, 1992",0.468
"May 16, 1992",0.444
"Jun 1, 1992",0.466
"Jun 16, 1992",0.488
"Jul 1, 1992",0.483
"Jul 16, 1992",0.53
"Aug 1, 1992",0.628
"Aug 16, 1992",0.586
"Sep 1, 1992",0.615
"Sep 16, 1992",0.659
"Oct 1, 1992",0.651
"Oct 16, 1992",0.572
"Nov 1, 1992",0.528
"Nov 16, 1992",0.483
"Dec 1, 1992",0.5
"Dec 16, 1992",0.452
"Jan 1, 1993",0.42
"Jan 16, 1993",0.48
"Feb 1, 1993",0.427
"Feb 16, 1993",0.386
"Mar 1, 1993",0.452
"Mar 16, 1993",0.419
"Apr 1, 1993",0.413
"Apr 16, 1993",0.414
"May 1, 1993",0.467
"May 16, 1993",0.467
"Jun 1, 1993",0.48
"Jun 16, 1993",0.497
"Jul 1, 1993",0.514
"Jul 16, 1993",0.587
"Aug 1, 1993",0.472
"Aug 16, 1993",0.575
"Sep 1, 1993",0.519
"Sep 16, 1993",0.62
"Oct 1, 1993",0.638
"Oct 16, 1993",0.616
"Nov 1, 1993",0.459
"Nov 16, 1993",0.496
"Dec 1, 1993",0.5
"Dec 16, 1993",0.46
"Jan 1, 1994",0.418
"Jan 16, 1994",0.408
"Feb 1, 1994",0.437
"Feb 16, 1994",0.486
"Mar 1, 1994",0.46
"Mar 16, 1994",0.434
"Apr 1, 1994",0.476
"Apr 16, 1994",0.452
"May 1, 1994",0.479
"May 16, 1994",0.437
"Jun 1, 1994",0.455
"Jun 16, 1994",0.462
"Jul 1, 1994",0.533
"Jul 16, 1994",0.459
"Aug 1, 1994",0.464
"Aug 16, 1994",0.526
"Sep 1, 1994",0.571
"Sep 16, 1994",0.707
"Oct 1, 1994",0.717
"Oct 16, 1994",0.68
"Nov 1, 1994",0.628
"Nov 16, 1994",0.581
"Dec 1, 1994",0.553
"Dec 16, 1994",0.523
"Jan 1, 1995",0.497
"Jan 16, 1995",0.506
"Feb 1, 1995",0.47
"Feb 16, 1995",0.479
"Mar 1, 1995",0.51
"Mar 16, 1995",0.469
"Apr 1, 1995",0.491
"Apr 16, 1995",0.482
"May 1, 1995",0.416
"May 16, 1995",0.485
"Jun 1, 1995",0.455
"Jun 16, 1995",0.51
"Jul 1, 1995",0.503
"Jul 16, 1995",0.551
"Aug 1, 1995",0.483
"Aug 16, 1995",0.583
"Sep 1, 1995",0.598
"Sep 16, 1995",0.656
"Oct 1, 1995",0.664
"Oct 16, 1995",0.642
"Nov 1, 1995",0.635
"Nov 16, 1995",0.595
"Dec 1, 1995",0.536
"Dec 16, 1995",0.521
"Jan 1, 1996",0.497
"Jan 16, 1996",0.529
"Feb 1, 1996",0.555
"Feb 16, 1996",0.556
"Mar 1, 1996",0.534
"Mar 16, 1996",0.508
"Apr 1, 1996",0.504
"Apr 16, 1996",0.464
"May 1, 1996",0.523
"May 16, 1996",0.489
"Jun 1, 1996",0.488
"Jun 16, 1996",0.525
"Jul 1, 1996",0.559
"Jul 16, 1996",0.61
"Aug 1, 1996",0.536
"Aug 16, 1996",0.559
"Sep 1, 1996",0.569
"Sep 16, 1996",0.672
"Oct 1, 1996",0.689
"Oct 16, 1996",0.655
"Nov 1, 1996",0.636
"Nov 16, 1996",0.593
"Dec 1, 1996",0.59
"Dec 16, 1996",0.556
"Jan 1, 1997",0.508
"Jan 16, 1997",0.497
"Feb 1, 1997",0.504
"Feb 16, 1997",0.491
"Mar 1, 1997",0.488
"Mar 16, 1997",0.473
"Apr 1, 1997",0.409
"Apr 16, 1997",0.456
"May 1, 1997",0.521
"May 16, 1997",0.517
"Jun 1, 1997",0.498
"Jun 16, 1997",0.509
"Jul 1, 1997",0.465
"Jul 16, 1997",0.597
"Aug 1, 1997",0.588
"Aug 16, 1997",0.627
"Sep 1, 1997",0.561
"Sep 16, 1997",0.467
"Oct 1, 1997",0.627
"Oct 16, 1997",0.607
"Nov 1, 1997",0.608
"Nov 16, 1997",0.503
"Dec 1, 1997",0.516
"Dec 16, 1997",0.53
"Jan 1, 1998",0.484
"Jan 16, 1998",0.531
"Feb 1, 1998",0.506
"Feb 16, 1998",0.493
"Mar 1, 1998",0.514
"Mar 16, 1998",0.476
"Apr 1, 1998",0.507
"Apr 16, 1998",0.521
"May 1, 1998",0.546
"May 16, 1998",0.602
"Jun 1, 1998",0.554
"Jun 16, 1998",0.536
"Jul 1, 1998",0.523
"Jul 16, 1998",0.548
"Aug 1, 1998",0.455
"Aug 16, 1998",0.603
"Sep 1, 1998",0.624
"Sep 16, 1998",0.623
"Oct 1, 1998",0.658
"Oct 16, 1998",0.639
"Nov 1, 1998",0.623
"Nov 16, 1998",0.596
"Dec 1, 1998",0.558
"Dec 16, 1998",0.506
"Jan 1, 1999",0.5
"Jan 16, 1999",0.494
"Feb 1, 1999",0.503
"Feb 16, 1999",0.417
"Mar 1, 1999",0.492
"Mar 16, 1999",0.435
"Apr 1, 1999",0.413
"Apr 16, 1999",0.343
"May 1, 1999",0.397
"May 16, 1999",0.46
"Jun 1, 1999",0.464
"Jun 16, 1999",0.494
"Jul 1, 1999",0.493
"Jul 16, 1999",0.464
"Aug 1, 1999",0.607
"Aug 16, 1999",0.589
"Sep 1, 1999",0.505
"Sep 16, 1999",0.565
"Oct 1, 1999",0.657
"Oct 16, 1999",0.599
"Nov 1, 1999",0.582
"Nov 16, 1999",0.569
"Dec 1, 1999",0.53
"Dec 16, 1999",0.482
"Jan 1, 2000",0.459
"Jan 16, 2000",0.498
"Feb 1, 2000",0.421
"Feb 16, 2000",0.468
"Mar 1, 2000",0.444
"Mar 16, 2000",0.475
"Apr 1, 2000",0.474
"Apr 16, 2000",0.475
"May 1, 2000",0.43
"May 16, 2000",0.457
"Jun 1, 2000",0.551
"Jun 16, 2000",0.47
"Jul 1, 2000",0.486
"Jul 16, 2000",0.425
"Aug 1, 2000",0.552
"Aug 16, 2000",0.476
"Sep 1, 2000",0.569
"Sep 16, 2000",0.571
"Oct 1, 2000",0.58
"Oct 16, 2000",0.563
"Nov 1, 2000",0.572
"Nov 16, 2000",0.546
"Dec 1, 2000",0.551
"Dec 16, 2000",0.547
"Jan 1, 2001",0.515
"Jan 16, 2001",0.537
"Feb 1, 2001",0.525
"Feb 16, 2001",0.453
"Mar 1, 2001",0.471
"Mar 16, 2001",0.49
"Apr 1, 2001",0.422
"Apr 16, 2001",0.464
"May 1, 2001",0.467
"May 16, 2001",0.479
"Jun 1, 2001",0.522
"Jun 16, 2001",0.548
"Jul 1, 2001",0.535
"Jul 16, 2001",0.547
"Aug 1, 2001",0.589
"Aug 16, 2001",0.603
"Sep 1, 2001",0.632
"Sep 16, 2001",0.633
"Oct 1, 2001",0.641
"Oct 16, 2001",0.543
"Nov 1, 2001",0.601
"Nov 16, 2001",0.551
"Dec 1, 2001",0.5
"Dec 16, 2001",0.515
"Jan 1, 2002",0.477
"Jan 16, 2002",0.479
"Feb 1, 2002",0.528
"Feb 16, 2002",0.447
"Mar 1, 2002",0.52
"Mar 16, 2002",0.43
"Apr 1, 2002",0.423
"Apr 16, 2002",0.497
"May 1, 2002",0.486
"May 16, 2002",0.468
"Jun 1, 2002",0.526
"Jun 16, 2002",0.508
"Jul 1, 2002",0.5
"Jul 16, 2002",0.535
"Aug 1, 2002",0.533
"Aug 16, 2002",0.526
"Sep 1, 2002",0.572
"Sep 16, 2002",0.647
"Oct 1, 2002",0.651
"Oct 16, 2002",0.62
"Nov 1, 2002",0.596
"Nov 16, 2002",0.564
"Dec 1, 2002",0.555
"Dec 16, 2002",0.555
"Jan 1, 2003",0.535
"Jan 16, 2003",0.484
"Feb 1, 2003",0.524
"Feb 16, 2003",0.492
"Mar 1, 2003",0.43
"Mar 16, 2003",0.488
"Apr 1, 2003",0.476
"Apr 16, 2003",0.463
"May 1, 2003",0.478
"May 16, 2003",0.483
"Jun 1, 2003",0.39
"Jun 16, 2003",0.424
"Jul 1, 2003",0.515
"Jul 16, 2003",0.535
"Aug 1, 2003",0.48
"Aug 16, 2003",0.523
"Sep 1, 2003",0.571
"Sep 16, 2003",0.57
"Oct 1, 2003",0.747
"Oct 16, 2003",0.715
"Nov 1, 2003",0.588
"Nov 16, 2003",0.593
"Dec 1, 2003",0.525
"Dec 16, 2003",0.523
"Jan 1, 2004",0.501
"Jan 16, 2004",0.465
"Feb 1, 2004",0.497
"Feb 16, 2004",0.512
"Mar 1, 2004",0.525
"Mar 16, 2004",0.441
"Apr 1, 2004",0.43
"Apr 16, 2004",0.369
"May 1, 2004",0.496
"May 16, 2004",0.484
"Jun 1, 2004",0.53
"Jun 16, 2004",0.567
"Jul 1, 2004",0.487
"Jul 16, 2004",0.591
"Aug 1, 2004",0.533
"Aug 16, 2004",0.601
"Sep 1, 2004",0.619
"Sep 16, 2004",0.633
"Oct 1, 2004",0.663
"Oct 16, 2004",0.672
"Nov 1, 2004",0.638
"Nov 16, 2004",0.571
"Dec 1, 2004",0.573
"Dec 16, 2004",0.524
"Jan 1, 2005",0.518
"Jan 16, 2005",0.493
"Feb 1, 2005",0.466
"Feb 16, 2005",0.476
"Mar 1, 2005",0.475
"Mar 16, 2005",0.483
"Apr 1, 2005",0.476
"Apr 16, 2005",0.465
"May 1, 2005",0.492
"May 16, 2005",0.483
"Jun 1, 2005",0.488
"Jun 16, 2005",0.452
"Jul 1, 2005",0.42
"Jul 16, 2005",0.554
"Aug 1, 2005",0.616
"Aug 16, 2005",0.612
"Sep 1, 2005",0.574
"Sep 16, 2005",0.644
"Oct 1, 2005",0.726
"Oct 16, 2005",0.652
"Nov 1, 2005",0.648
"Nov 16, 2005",0.622
"Dec 1, 2005",0.596
"Dec 16, 2005",0.537
"Jan 1, 2006",0.523
"Jan 16, 2006",0.512
"Feb 1, 2006",0.474
"Feb 16, 2006",0.506
"Mar 1, 2006",0.468
"Mar 16, 2006",0.495
"Apr 1, 2006",0.461
"Apr 16, 2006",0.446
"May 1, 2006",0.434
"May 16, 2006",0.454
"Jun 1, 2006",0.567
"Jun 16, 2006",0.521
"Jul 1, 2006",0.445
"Jul 16, 2006",0.559
"Aug 1, 2006",0.63
"Aug 16, 2006",0.606
"Sep 1, 2006",0.606
"Sep 16, 2006",0.658
"Oct 1, 2006",0.694
"Oct 16, 2006",0.638
"Nov 1, 2006",0.572
"Nov 16, 2006",0.576
"Dec 1, 2006",0.556
"Dec 16, 2006",0.52
"Jan 1, 2007",0.515
"Jan 16, 2007",0.468
"Feb 1, 2007",0.453
"Feb 16, 2007",0.473
"Mar 1, 2007",0.48
"Mar 16, 2007",0.485
"Apr 1, 2007",0.481
"Apr 16, 2007",0.522
"May 1, 2007",0.498
"May 16, 2007",0.519
"Jun 1, 2007",0.518
"Jun 16, 2007",0.49
"Jul 1, 2007",0.515
"Jul 16, 2007",0.54
"Aug 1, 2007",0.615
"Aug 16, 2007",0.499
"Sep 1, 2007",0.639
"Sep 16, 2007",0.655
"Oct 1, 2007",0.736
"Oct 16, 2007",0.673
"Nov 1, 2007",0.605
"Nov 16, 2007",0.586
"Dec 1, 2007",0.538
"Dec 16, 2007",0.558
"Jan 1, 2008",0.49
"Jan 16, 2008",0.485
"Feb 1, 2008",0.5
"Feb 16, 2008",0.431
"Mar 1, 2008",0.443
"Mar 16, 2008",0.421
"Apr 1, 2008",0.445
"Apr 16, 2008",0.461
"May 1, 2008",0.441
"May 16, 2008",0.487
"Jun 1, 2008",0.424
"Jun 16, 2008",0.43
"Jul 1, 2008",0.485
"Jul 16, 2008",0.39
"Aug 1, 2008",0.532
"Aug 16, 2008",0.599
"Sep 1, 2008",0.651
"Sep 16, 2008",0.66
"Oct 1, 2008",0.599
"Oct 16, 2008",0.656
"Nov 1, 2008",0.588
"Nov 16, 2008",0.577
"Dec 1, 2008",0.534
"Dec 16, 2008",0.497
"Jan 1, 2009",0.478
"Jan 16, 2009",0.436
"Feb 1, 2009",0.508
"Feb 16, 2009",0.476
"Mar 1, 2009",0.478
"Mar 16, 2009",0.424
"Apr 1, 2009",0.478
"Apr 16, 2009",0.421
"May 1, 2009",0.41
"May 16, 2009",0.444
"Jun 1, 2009",0.522
"Jun 16, 2009",0.494
"Jul 1, 2009",0.502
"Jul 16, 2009",0.534
"Aug 1, 2009",0.565
"Aug 16, 2009",0.631
"Sep 1, 2009",0.549
"Sep 16, 2009",0.66
"Oct 1, 2009",0.686
"Oct 16, 2009",0.672
"Nov 1, 2009",0.635
"Nov 16, 2009",0.61
"Dec 1, 2009",0.533
"Dec 16, 2009",0.529
"Jan 1, 2010",0.539
"Jan 16, 2010",0.523
"Feb 1, 2010",0.485
"Feb 16, 2010",0.51
"Mar 1, 2010",0.511
"Mar 16, 2010",0.455
"Apr 1, 2010",0.459
"Apr 16, 2010",0.462
"May 1, 2010",0.462
"May 16, 2010",0.49
"Jun 1, 2010",0.508
"Jun 16, 2010",0.474
"Jul 1, 2010",0.498
"Jul 16, 2010",0.54
"Aug 1, 2010",0.539
"Aug 16, 2010",0.546
"Sep 1, 2010",0.552
"Sep 16, 2010",0.616
"Oct 1, 2010",0.678
"Oct 16, 2010",0.64
"Nov 1, 2010",0.62
"Nov 16, 2010",0.597
"Dec 1, 2010",0.605
"Dec 16, 2010",0.561
"Jan 1, 2011",0.534
"Jan 16, 2011",0.53
"Feb 1, 2011",0.53
"Feb 16, 2011",0.497
"Mar 1, 2011",0.477
"Mar 16, 2011",0.472
"Apr 1, 2011",0.42
"Apr 16, 2011",0.436
"May 1, 2011",0.481
"May 16, 2011",0.504
"Jun 1, 2011",0.567
"Jun 16, 2011",0.507
"Jul 1, 2011",0.481
"Jul 16, 2011",0.52
"Aug 1, 2011",0.499
"Aug 16, 2011",0.548
"Sep 1, 2011",0.654
"Sep 16, 2011",0.659
"Oct 1, 2011",0.674
"Oct 16, 2011",0.642
"Nov 1, 2011",0.557
"Nov 16, 2011",0.528
"Dec 1, 2011",0.562
"Dec 16, 2011",0.534
"Jan 1, 2012",0.506
"Jan 16, 2012",0.498
"Feb 1, 2012",0.492
"Feb 16, 2012",0.466
"Mar 1, 2012",0.445
"Mar 16, 2012",0.424
"Apr 1, 2012",0.403
"Apr 16, 2012",0.399
"May 1, 2012",0.416
"May 16, 2012",0.441
"Jun 1, 2012",0.422
"Jun 16, 2012",0.404
"Jul 1, 2012",0.413
"Jul 16, 2012",0.492
"Aug 1, 2012",0.551
"Aug 16, 2012",0.598
"Sep 1, 2012",0.643
"Sep 16, 2012",0.706
"Oct 1, 2012",0.71
"Oct 16, 2012",0.656
"Nov 1, 2012",0.63
